Volume_max,Piston_Pressure_max_t6,Piston_Pressure_mean_t6,Piston_Position_max,Piston_Position_min,Piston_Velocity_flat_ratio_t6,Piston_Velocity_flat_duration_t8,Flow_Rate_flat_ratio,Flow_Rate_jetting_duration,scenario
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
49.6358457812596,5000308.98156082,1190352.0627181781,-0.0002443845180006,-0.0519322414051816,0.9625,1.887,1.0,0.0,Normal
52.1475461366052,5001419.57624,1440645.0668371655,0.0001698829799899,-0.0518642854940905,0.9685,1.922,1.0,0.0,Normal
51.8747633826418,5001177.53653779,1275120.4248883582,0.0001560886647093,-0.0517785065182863,0.9605,1.8900000000000001,1.0,0.0,Normal
50.5787005627094,5000363.74476159,1232307.515237532,5.00386629279443e-05,-0.0519663443724729,0.961,1.8920000000000001,1.0,0.0,Normal
51.256345696144,5000617.09891061,1395529.5358638738,0.0001045624447061,-0.0518743402370472,0.95925,1.889,1.0,0.0,Normal
52.4341959327679,5000188.42244044,2053142.7552874174,0.000193051200967,-0.0519660392297742,0.97675,1.958,1.0,0.0,Sink mark - Velocity stalled during packing end
49.767807451022,5000256.06833273,1310668.264187699,-0.0001413398874634,-0.0519547654060526,0.9525,1.8880000000000001,1.0,0.0,Normal
